agent,trial,episode,reward,acceptance_rate,mean_cpu_utilization,mean_memory_utilization,mean_bandwidth_utilization,mean_operating_servers
PPO,493,0,129268.1488699305,0.45,0.06391823161189357,0.05437795845575003,0.07459993494320252,0.8317757009345794
PPO,494,0,64617.7225059872,0.75,0.050946070675105516,0.03685497537945303,0.07927808174478083,0.7634069400630915
PPO,495,0,138185.35148273854,0.39,0.06288296568627451,0.06773974863196779,0.10046340018737615,0.8828451882845189
PPO,496,0,66543.55494399871,0.61,0.03868014219576717,0.04647081238386238,0.07990823825398867,0.7747035573122529
PPO,497,0,136262.3357752981,0.54,0.03623141424619642,0.048450501115813734,0.08796247972321977,0.8223140495867769
PPO,498,0,127615.52396531591,0.25,0.08613873106060603,0.06874890093289751,0.09352648237240949,0.9095022624434389
PPO,499,0,165829.3145701395,0.32,0.07741594471947202,0.05957499932812023,0.09435027481969231,0.8620689655172413
PPO,500,0,65871.51167521466,0.42,0.06878516174402248,0.0323471425188975,0.07725408189458588,0.7647058823529411
PPO,501,0,103228.88783544448,0.44,0.05383986928104576,0.05644052510633175,0.09112655392612382,0.84765625
PPO,502,0,163508.13284442507,0.42,0.0615267255892256,0.05764279152489847,0.10034515213408068,0.8492462311557789
PPO,503,0,104804.3137362934,0.55,0.048952481273408226,0.05528903085885524,0.08373401112869565,0.8208955223880597
PPO,504,0,151678.30537816064,0.31,0.06608606557377042,0.04779501802599265,0.08520325414873176,0.8260869565217391
PPO,505,0,138161.16743124562,0.25,0.0616369912790698,0.03349403802588882,0.08915463233967366,0.8208092485549133
PPO,506,0,114043.8993556045,0.35,0.061236979166666664,0.044701738450225036,0.0858024405212723,0.8059701492537313
PPO,507,0,139584.8168996256,0.37,0.06723722780569516,0.055654404852422734,0.09410232770954709,0.83
PPO,508,0,65509.956484040384,0.56,0.06182598039215688,0.04380408948738549,0.07706415292287273,0.7734375
PPO,509,0,78819.69520882289,0.56,0.05810609716859715,0.041146229825719645,0.08538186386787441,0.7923076923076923
PPO,510,0,127000.58933217872,0.39,0.0548344017094017,0.05766772419212924,0.09548614528869219,0.8724489795918368
PPO,511,0,78377.77083253805,0.68,0.0319703014184397,0.04697927628678756,0.08475085604012554,0.773851590106007
PPO,512,0,76439.82003319576,0.63,0.05792059748427672,0.04682874842727165,0.1021196157883829,1.0263157894736843
PPO,513,0,63224.98571026166,0.55,0.06007339015151515,0.04304639545612343,0.08027552806361077,0.7799352750809061
PPO,514,0,163208.78999843422,0.45,0.07897466454802261,0.06657380360547034,0.13985794242151153,1.4430379746835442
PPO,515,0,97674.25006460086,0.48,0.0567778400597907,0.05298403526668447,0.07918928848791147,0.8080357142857143
PPO,516,0,73251.78019346674,0.59,0.045643028846153844,0.04745072932436616,0.08437627758491038,0.7931034482758621
PPO,517,0,182826.69577475812,0.42,0.09161386328725034,0.05850366435096582,0.16099518703435642,1.4770642201834863
PPO,518,0,78514.27528656971,0.47,0.06206965042372883,0.036675049603375094,0.08400926061739972,0.759493670886076
PPO,519,0,109784.03587147055,0.41,0.06298133886255923,0.046773168698793124,0.09215324153824198,0.8207547169811321
PPO,520,0,160415.1967981342,0.32,0.070340057319224,0.06307202767727269,0.09742641086572941,0.8578947368421053
PPO,521,0,135685.68618624052,0.19,0.09205426356589148,0.07751675355067801,0.10379757703567678,0.9132947976878613
PPO,522,0,98715.3288383096,0.41,0.06893382352941177,0.03900694278096621,0.08746861016995279,0.8117154811715481
PPO,523,0,81231.12656867884,0.53,0.06068720553592465,0.041903376050171075,0.08350590364229371,0.7922535211267606
PPO,524,0,126189.86093605225,0.35,0.039348821989528784,0.05696915127249508,0.09865340892316281,0.875
PPO,525,0,137572.0493103799,0.28,0.07700711382113823,0.056035260214516235,0.10119264377596214,0.8786407766990292
PPO,526,0,86190.23122858092,0.52,0.057500397582697205,0.04810487126340797,0.08436066880243183,0.8098859315589354
PPO,527,0,102603.43954069176,0.3,0.0756422711571675,0.041216549167356,0.08380995923935393,0.845360824742268
PPO,528,0,56591.40991150115,0.46,0.0686542913105413,0.043655584793321954,0.080972884852159,0.8
PPO,529,0,123473.38174367699,0.35,0.06832895249221174,0.03461201188245972,0.08857305177524975,0.813953488372093
PPO,530,0,126786.81264356097,0.32,0.07830284552845514,0.04578891503251899,0.09263832127332376,0.8349514563106796
PPO,531,0,106760.31247624851,0.31,0.0665962837837838,0.03978892891886425,0.0871462477467816,0.8118279569892473
PPO,532,0,64833.25275702466,0.62,0.05332485465116278,0.0392088654968422,0.07300088182826765,0.7451737451737451
PPO,533,0,125510.19062861677,0.39,0.07183257918552026,0.06493616007777867,0.0934478932292049,0.8873873873873874
PPO,534,0,120609.65768999877,0.5,0.054411764705882375,0.045579961313979726,0.092426695592394,0.91796875
PPO,535,0,112226.57787784058,0.44,0.06363932291666674,0.041131825708379574,0.08614778793140346,0.8044444444444444
PPO,536,0,116457.95688121681,0.3,0.06880208333333336,0.05364734340121224,0.09086422803688173,0.8407960199004975
PPO,537,0,78072.80294738144,0.58,0.05580499680715193,0.037558698736979874,0.0826388388389593,0.7557251908396947
PPO,538,0,57299.92956434903,0.69,0.05043280516431922,0.042376218344141375,0.08715926378456827,0.7824561403508772
PPO,539,0,119121.77501172121,0.27,0.07159153761061945,0.05556965751063434,0.09710151796866967,0.8502202643171806
PPO,540,0,96170.15873179481,0.34,0.07377664728682176,0.036464344087941254,0.08722350553858495,0.8240740740740741
PPO,541,0,116905.88509807989,0.35,0.07254273504273506,0.03811337397361373,0.09043058325186677,0.8316326530612245
PPO,542,0,77351.22313705212,0.62,0.041968307593307635,0.052460223048375984,0.0870031878098732,0.7961538461538461
PPO,543,0,93971.55563011202,0.33,0.0669992780528053,0.031164349609108077,0.08236486570850814,0.7635467980295566
PPO,544,0,140187.13141345757,0.51,0.05262252202643167,0.04546049248340529,0.08598971490565496,0.7982456140350878
PPO,545,0,79367.2040826624,0.37,0.06666895102339179,0.044032922858064545,0.0826048252481407,0.7991266375545851
PPO,546,0,128515.28461818915,0.47,0.04965876436781609,0.055067704776821096,0.08310197470260268,0.8326180257510729
PPO,547,0,121637.98542233615,0.4,0.0677672511312217,0.06425598253219748,0.08583020714146497,0.8693693693693694
PPO,548,0,176583.91368468403,0.51,0.08088235294117636,0.0756702672325447,0.13774302447106818,1.3472803347280335
PPO,549,0,76288.39589458576,0.62,0.05010190217391303,0.03625704858283158,0.07952571493120013,0.7619047619047619
PPO,550,0,84294.365243139,0.44,0.050201231060606075,0.0426461228579935,0.08883523640176,0.8099547511312217
PPO,551,0,87598.46578753063,0.44,0.06105324074074072,0.04645148694739214,0.08432055263665202,0.7964601769911505
PPO,552,0,144226.96808954875,0.26,0.06808035714285711,0.04294390084560203,0.09734200937419343,0.8672985781990521
PPO,553,0,130366.95858239543,0.37,0.06823405712050078,0.0517033562543627,0.1063678804388916,0.822429906542056
PPO,554,0,144787.0727372693,0.32,0.07014627659574472,0.04989340633687364,0.0956763385874575,0.8571428571428571
PPO,555,0,89017.04698789827,0.61,0.05390722534332087,0.043905406482635106,0.08157834804091331,0.7910447761194029
PPO,556,0,153023.39337228143,0.32,0.06382390595903167,0.05313588187957029,0.10039477277870079,0.85
PPO,557,0,160358.22244207707,0.32,0.06864639336917558,0.07387141731586211,0.0937966378842131,0.8663101604278075
PPO,558,0,129282.77370235494,0.39,0.06827799479166667,0.06163197919415073,0.09074663062130656,0.8488888888888889
PPO,559,0,161345.00657599367,0.25,0.06928007889546349,0.04252925291244207,0.10671402700751853,0.8823529411764706
PPO,560,0,172149.3923465395,0.38,0.0979117990654205,0.06067343055590756,0.12904014525417595,1.2232558139534884
PPO,561,0,151138.13383565456,0.34,0.1123271372126436,0.09335753469300223,0.11599282526906637,1.201716738197425
PPO,562,0,54157.86336279541,0.55,0.059858091787439595,0.03661064576194271,0.08013262641415003,0.7689530685920578
PPO,563,0,104437.27714822351,0.52,0.0578582635983264,0.043771689272947015,0.08643679282683271,0.7791666666666667
PPO,564,0,107258.7043498676,0.31,0.07215653153153145,0.06284649229708524,0.0869108760426256,0.9139784946236559
PPO,565,0,93545.42617063901,0.42,0.07225115740740752,0.06301179898529798,0.09608382214990005,0.8745387453874539
PPO,566,0,74500.71975359567,0.65,0.04675839552238809,0.037504782773767856,0.0782771481756163,0.758364312267658
PPO,567,0,160629.58826556304,0.36,0.07275697720125782,0.05366448189349897,0.11677881646878413,1.051643192488263
PPO,568,0,115498.84264951112,0.27,0.08232619705340695,0.051209974859817306,0.08785030136726531,0.8626373626373627
PPO,569,0,64694.96914192063,0.67,0.05109554597701152,0.03980096231922063,0.08925711977329583,0.7663230240549829
PPO,570,0,50553.74222764443,0.77,0.05051569353070175,0.033527374912896125,0.0793361959013847,0.7442622950819672
PPO,571,0,165922.8328757669,0.31,0.08178848870056495,0.060348348704299455,0.09830432664198352,0.8932584269662921
PPO,572,0,87665.37364182273,0.61,0.05630976775956285,0.041376174022135496,0.07997262983085175,0.7795918367346939
PPO,573,0,48663.39027906979,0.58,0.056153549382716036,0.03486793513135773,0.0714340420184759,0.7527675276752768
PPO,574,0,73462.45127677078,0.46,0.07498613751584295,0.04278213771522952,0.0855868519449974,0.8939393939393939
PPO,575,0,108193.99720668538,0.46,0.062244233630952384,0.05345936360070611,0.08326260403546305,0.8133333333333334
PPO,576,0,39426.77778766605,0.85,0.04058305369127519,0.03432206053924361,0.0654342874890216,0.7224080267558528
PPO,577,0,150617.82354467167,0.38,0.04972290640394088,0.04805317142254477,0.09026638050358164,0.8529411764705882
PPO,578,0,139062.1909186765,0.37,0.05689571150097466,0.04976710573542584,0.10134403375599793,0.8604651162790697
PPO,579,0,123073.87997126894,0.26,0.06892949623352164,0.037605918315421906,0.08674012270987382,0.8258426966292135
PPO,580,0,159540.64503453014,0.31,0.07128314393939396,0.05463563633340625,0.0950650900716505,0.8687782805429864
PPO,581,0,78076.31555399734,0.4,0.06404079861111113,0.03465814875509311,0.08398052170025197,0.7717842323651453
PPO,582,0,233705.84260300707,0.34,0.07346491228070177,0.058546243559970124,0.14384632740642642,1.256544502617801
PPO,583,0,146662.96884599785,0.36,0.06922945872274143,0.05741947274990893,0.09121623574035181,0.8465116279069768
PPO,584,0,48690.95175706852,0.58,0.055929221854304656,0.032661611364172054,0.07700169083935932,0.7425742574257426
PPO,585,0,190826.90034328212,0.49,0.0914923104434907,0.08206923015517066,0.14390718086273926,1.4871794871794872
PPO,586,0,135605.76432442936,0.23,0.08177665270018626,0.048759415307455464,0.08881196861123156,0.8666666666666667
PPO,587,0,134015.79781062255,0.23,0.08184149916247904,0.04471748691262039,0.08768337097367182,0.85
PPO,588,0,109840.12160298224,0.51,0.05371512875536482,0.05643568833219559,0.09183245073603558,0.8376068376068376
PPO,589,0,168671.71104300345,0.51,0.08244168931159415,0.05640874456034163,0.1440881646319899,1.318918918918919
PPO,590,0,112682.33187729336,0.42,0.037505369415807545,0.05201886847651521,0.08920666316740705,0.841025641025641
PPO,591,0,135198.5175779489,0.49,0.05386396011396007,0.05894991815511704,0.08809672546387473,0.851063829787234
PPO,592,0,106654.47006801429,0.32,0.06126434948979589,0.05607797418825613,0.0987493464371835,0.8883248730964467
PPO,593,0,91187.27979837009,0.43,0.07565411745406818,0.04178407528536719,0.13142372144180536,1.2705882352941176
PPO,594,0,147965.58911504847,0.31,0.06933936403508767,0.0464031038253747,0.0914219235468,0.8691099476439791
PPO,595,0,109635.3458125443,0.42,0.06134544334975368,0.04619267218771859,0.09117767890246183,0.8333333333333334
PPO,596,0,83085.91234204384,0.49,0.0625115228613569,0.052027034573977386,0.08141602669285757,0.8193832599118943
PPO,597,0,95434.41049557709,0.44,0.06631721866096871,0.047076304121089055,0.08349143069891815,0.8170212765957446
PPO,598,0,147732.23947403696,0.4,0.05874463519313304,0.051681932948459755,0.08649210126435085,0.8504273504273504
PPO,599,0,68742.37684547766,0.54,0.056635729949874675,0.033038068709323604,0.08119174475230168,0.7565543071161048
PPO,600,0,137673.01650948563,0.27,0.07523721122112212,0.04595409160467617,0.10071355810562785,0.8669950738916257
PPO,601,0,59006.2919054106,0.49,0.06662249705535928,0.04682356535199826,0.09547384372668313,0.8309859154929577
PPO,602,0,108826.57812867308,0.44,0.059981416275430355,0.04860109393117778,0.0854774484563185,0.8177570093457944
PPO,603,0,87128.71273414469,0.55,0.05052083333333332,0.03236444727958512,0.07546180619471639,0.8008298755186722
PPO,604,0,84146.41856074553,0.38,0.07481060606060606,0.04997773371722958,0.09275806049145875,0.8353909465020576
PPO,605,0,92265.83964763719,0.28,0.07276553199404759,0.03625298798984819,0.08094046416833185,0.8044444444444444
PPO,606,0,123970.83712818418,0.41,0.09446441740412967,0.06041765770939777,0.12091559123113438,1.303964757709251
PPO,607,0,78548.73561518682,0.58,0.049775094696969675,0.0450346872137855,0.08325203187086955,0.7886792452830189
PPO,608,0,168676.4302271438,0.46,0.06006493506493505,0.05704070201523346,0.09677788199713354,0.8620689655172413
PPO,609,0,99891.70795778971,0.49,0.05534098002496881,0.046272001949212556,0.08892508704100122,0.8134328358208955
PPO,610,0,87426.3437594271,0.4,0.06308007503949448,0.04549411147065415,0.0957896731187284,0.8207547169811321
PPO,611,0,132563.2610829228,0.29,0.07452036252354045,0.05488927459414798,0.08950501657295486,0.8539325842696629
PPO,612,0,160548.60507231575,0.29,0.06900280214424952,0.0493428333088524,0.10154400280102283,0.877906976744186
PPO,613,0,188902.78768048156,0.3,0.09447916666666667,0.06375265473009645,0.1153478633767098,1.1931818181818181
PPO,614,0,150476.89981497993,0.46,0.06039815989847715,0.05848083935346047,0.10947773098634665,1.0909090909090908
PPO,615,0,70973.37464152325,0.68,0.04349741541353386,0.03978834912493297,0.08448654320028813,0.7715355805243446
PPO,616,0,128436.06685519448,0.28,0.06318377560521414,0.04493902319924792,0.10037285932655683,0.8555555555555555
PPO,617,0,164357.42996163684,0.33,0.0545138888888889,0.08275382145945784,0.09848195593863462,0.9132653061224489
PPO,618,0,93162.29437899974,0.38,0.0711883408071749,0.04382142670638932,0.0799880190088036,0.8035714285714286
PPO,619,0,106380.4695446595,0.5,0.09783621273712734,0.059986306592846754,0.14501083228239775,1.3481781376518218
PPO,620,0,118200.38584470081,0.39,0.0576187015503876,0.0657857454491281,0.09597049381205433,0.875
PPO,621,0,157531.53898867033,0.34,0.09446885850694448,0.07227729859393284,0.1042611311198459,1.0829015544041452
PPO,622,0,156440.03634835288,0.31,0.07793480805243448,0.05704394406060981,0.09794970092395948,0.8715083798882681
PPO,623,0,61111.05363936706,0.67,0.051745591581342426,0.042323972666009936,0.0815296678278332,0.7755102040816326
PPO,624,0,130352.25037204886,0.56,0.0518358298898072,0.04157469156504413,0.0864129196023249,0.7901234567901234
PPO,625,0,82428.9567566438,0.3,0.07445941943127954,0.036179630537961534,0.07709950215984095,0.7971698113207547
PPO,626,0,108152.48159773348,0.62,0.045352564102564094,0.04710946008673862,0.08478498666049922,0.7931034482758621
PPO,627,0,83210.00294060796,0.55,0.05804268102372036,0.03526528970785467,0.07935189656035777,0.7574626865671642
PPO,628,0,117542.54241125431,0.32,0.06969306229773456,0.05418269664370523,0.08941574467385775,0.8502415458937198
PPO,629,0,138376.77550719603,0.44,0.06322728978978985,0.06121785542436023,0.09202131334166272,0.852017937219731
PPO,630,0,117881.7753906963,0.31,0.0706886574074074,0.06760930560744134,0.08596133299178134,0.861878453038674
PPO,631,0,164765.20424837864,0.39,0.07838885829662258,0.07449719286307972,0.10654458828215034,0.9912280701754386
PPO,632,0,138606.08316981216,0.3,0.06762861394557823,0.03916018414089775,0.08895258069473169,0.8121827411167513
PPO,633,0,128209.31370658395,0.18,0.08970959595959596,0.04574683384468364,0.08977981763785121,0.8674698795180723
PPO,634,0,126671.8890426912,0.37,0.06988268608414235,0.04821311698261171,0.0919731429346942,0.855072463768116
PPO,635,0,159618.0880708687,0.39,0.052124889184397165,0.04410434557067346,0.09291528971828618,0.8306878306878307
PPO,636,0,88109.67013391874,0.46,0.057807911160058754,0.03227488938300404,0.08192583181438366,0.7763157894736842
PPO,637,0,104778.64589486546,0.45,0.062216938405797007,0.04508186418479021,0.08933034581631877,0.8095238095238095
PPO,638,0,184957.69851439266,0.39,0.124422661163522,0.10129312775320565,0.13802953699560044,1.4507042253521127
PPO,639,0,127081.23828184837,0.49,0.048786919831223706,0.05637535375807868,0.08561637223900873,0.865546218487395
PPO,640,0,89915.74052802016,0.48,0.04548870232172468,0.032758159648671556,0.09241148345327697,0.7920792079207921
PPO,641,0,116669.92657936245,0.4,0.059385469011725305,0.06061299592382349,0.09269929904275565,0.85
PPO,642,0,112045.10279713364,0.4,0.07240997360482658,0.047414861377775404,0.08622218808887437,0.8243243243243243
PPO,643,0,134436.41425607278,0.44,0.09356080840455844,0.06198198880069578,0.14329204761987124,1.4680851063829787
PPO,644,0,122778.20887277767,0.4,0.065078125,0.05358768564727816,0.09837235271414196,0.8557213930348259
PPO,645,0,125571.61281707473,0.5,0.05182870370370376,0.05804307467223275,0.09466009506275645,0.8938053097345132
PPO,646,0,203982.07787658556,0.43,0.08122685185185186,0.0742286559242888,0.10959776143873452,1.0309734513274336
PPO,647,0,98657.87903025982,0.48,0.05699404761904762,0.04201182301635365,0.08963257282767798,0.8341232227488151
PPO,648,0,112021.5555054041,0.33,0.08210426401869163,0.05248012198125976,0.0861381224724434,0.8418604651162791
PPO,649,0,129427.21474046487,0.41,0.05614683977455715,0.05510167872879442,0.09373973031582576,0.8413461538461539
PPO,650,0,103684.77780073861,0.36,0.06951941287878785,0.05060776090471696,0.08354240010663093,0.8597285067873304
PPO,651,0,165823.15853238793,0.31,0.07039741847826086,0.05109643441726,0.09552000026934584,0.8648648648648649
PPO,652,0,169569.1143659572,0.25,0.12692542109929078,0.057604473666949596,0.1380498360850182,1.216931216931217
PPO,653,0,134905.87582519668,0.39,0.06271701388888883,0.07257386995057793,0.09896082220877105,0.8864628820960698
PPO,654,0,111456.77177667683,0.28,0.07142857142857142,0.03863270054910103,0.09041578698722542,0.8311111111111111
PPO,655,0,106868.44761115695,0.52,0.06397239803094237,0.04779540584020785,0.08351272281408895,0.8151260504201681
PPO,656,0,54981.718423169004,0.67,0.05109522754137118,0.03882667827535337,0.0843190566948258,0.7597173144876325
PPO,657,0,132688.53353044152,0.57,0.0703125,0.06344045603886597,0.16350928863106998,1.4351464435146444
PPO,658,0,46679.524596714095,0.69,0.050995163690476235,0.029597976414601677,0.07481664461896524,0.7330960854092526
PPO,659,0,85580.23717610376,0.59,0.0415538877952756,0.054246490554373805,0.08848065809343444,0.8313725490196079
PPO,660,0,98653.67682278715,0.5,0.053164902553763445,0.03668966081905116,0.08886207029381926,0.7951807228915663
PPO,661,0,107206.42558765454,0.43,0.06218610491071429,0.0421106775998974,0.0867100130101147,0.8044444444444444
PPO,662,0,126924.72550790735,0.59,0.027877554278416327,0.0423231489761953,0.09058874963128791,0.7977099236641222
PPO,663,0,61069.46088867237,0.57,0.054781250000000004,0.03547649818760879,0.07783935505338002,0.7450199203187251
PPO,664,0,108877.95486621802,0.42,0.06046243026499304,0.04286925543935612,0.0856572673014148,0.8166666666666667
PPO,665,0,88389.77168650589,0.38,0.06684792584434657,0.0425193854886562,0.08497784829735676,0.7982456140350878
PPO,666,0,128565.89381662279,0.33,0.06863367174280882,0.04458395110890071,0.08703058734985995,0.7878787878787878
PPO,667,0,110158.20707437741,0.3,0.074108195754717,0.044706292049275266,0.09558207199166661,0.8779342723004695
PPO,668,0,42521.003918155046,0.82,0.04790865384615387,0.035266806083871165,0.08301665985413338,0.9141104294478528
PPO,669,0,134728.99718564883,0.3,0.0641548645320197,0.0478947680787356,0.08064853369945917,0.8284313725490197
PPO,670,0,107945.13977839389,0.37,0.058529290429042945,0.04774042246890562,0.08242637856317045,0.8472906403940886
PPO,671,0,139894.03111125057,0.37,0.05379144265232976,0.06315340436598196,0.10188598166081315,0.8716577540106952
PPO,672,0,102601.87360073133,0.58,0.0470745127688172,0.040033708968058655,0.08659515796086718,0.8353413654618473
PPO,673,0,104404.4563144753,0.44,0.07062167047184176,0.04407298603456376,0.08960344074840719,0.8181818181818182
PPO,674,0,63037.88163075769,0.57,0.05385591736694679,0.039436173593142214,0.07727101379228332,0.7531380753138075
PPO,675,0,108690.82426962712,0.46,0.06808619281045754,0.05609839157705714,0.13277869150815502,1.41015625
PPO,676,0,110303.07378926453,0.33,0.07486392642642636,0.04998368170281153,0.08727818762354239,0.8475336322869955
PPO,677,0,155472.6140902157,0.34,0.06404842342342343,0.055771152139572275,0.0848928655641446,0.8602150537634409
PPO,678,0,28298.1245139571,0.59,0.05525247175141243,0.03471911168463629,0.0703192826093148,0.7331081081081081
PPO,679,0,60562.80448698606,0.69,0.037914737654321,0.04598529247632108,0.08086180694286602,0.7638376383763837
PPO,680,0,130134.16004732213,0.25,0.07321227477477484,0.07028793843986107,0.08715415273230473,0.8763440860215054
PPO,681,0,82784.25872451166,0.66,0.05011552318295745,0.04428659135473399,0.08012998615594147,0.7677902621722846
PPO,682,0,154052.67267464622,0.3,0.06781309865900387,0.0585518142977898,0.10116909230378092,0.8571428571428571
PPO,683,0,71946.38707558552,0.43,0.06692963643790849,0.037624717414375085,0.08210714711189013,0.7951219512195122
PPO,684,0,116717.26736316255,0.27,0.08308413078149916,0.06645598376732602,0.09818214671872869,0.8952380952380953
PPO,685,0,87333.4943881405,0.54,0.056578738910012666,0.052111895811847164,0.09266722954412719,0.8295454545454546
PPO,686,0,149477.82900322715,0.34,0.0653306159420289,0.07260586894362224,0.10000458350269355,0.8894230769230769
PPO,687,0,160606.52198359268,0.24,0.10032516114180481,0.04633604120313541,0.15897681768296515,1.2747252747252746
PPO,688,0,112936.27563236434,0.37,0.0365077014218009,0.06960489375420346,0.09141004327433845,0.8632075471698113
PPO,689,0,30363.411023197743,0.64,0.05508261494252874,0.03406343369579855,0.07210990580983659,0.7147766323024055
PPO,690,0,70345.18757509434,0.51,0.05820635330578511,0.03839620871753568,0.07433842817439384,0.7695473251028807
PPO,691,0,68647.31272806464,0.55,0.059949417009602136,0.04387264503493659,0.06536808371353643,0.75
PPO,692,0,139751.3545484752,0.31,0.06865530303030311,0.04721289261093461,0.09451636543637183,0.8285714285714286
PPO,693,0,193468.5398469888,0.36,0.055622009569377955,0.053252728314665335,0.09751853855222095,0.8428571428571429
PPO,694,0,164644.99971856707,0.28,0.05702497489959844,0.049092099887637575,0.1006612847032179,0.8502994011976048
PPO,695,0,119032.69036020273,0.33,0.07967414529914525,0.06099561067980039,0.09168904126002891,0.8520408163265306
PPO,696,0,165980.53000427244,0.26,0.0699953258547008,0.05675556000156943,0.0967424099373195,0.9044585987261147
PPO,697,0,0.0,0.0,0.0,0.0,0.0,0.0
PPO,698,0,93677.9373524043,0.46,0.05350748697916664,0.03422139444130037,0.0859203008430968,0.7823834196891192
PPO,699,0,161735.92436997936,0.31,0.06479779411764708,0.06626279041913714,0.09737247551126683,0.8723404255319149
PPO,700,0,129493.09327685126,0.29,0.07655689964157704,0.036559013919223275,0.08416216145170245,0.8128342245989305
PPO,701,0,70043.74070004949,0.58,0.05804250304136253,0.03409395730522314,0.07484126178474472,0.7490909090909091
PPO,702,0,41820.98252958899,0.61,0.054198126398210276,0.035877577552100595,0.07717198826284272,0.7424749163879598
PPO,703,0,87260.3631244676,0.51,0.05398460545722711,0.04796998562247478,0.08234569440299531,0.7665198237885462
PPO,704,0,141655.38930538355,0.28,0.07483911431064567,0.06104426153093575,0.09833677459293474,0.8854166666666666
PPO,705,0,117746.61662983867,0.54,0.030159065315315314,0.04764565401999389,0.09158367543996107,0.8071748878923767
PPO,706,0,77707.20625311045,0.51,0.063723309608541,0.04586343821704998,0.08461261574413893,0.7801418439716312
PPO,707,0,134597.68731915345,0.39,0.08760901162790694,0.059106408118218656,0.11534524836118706,1.1388888888888888
PPO,708,0,86351.9568297433,0.44,0.05968997035573122,0.04233769268984367,0.08447283871473221,0.7795275590551181
PPO,709,0,97481.58732100842,0.41,0.06335205453149,0.051119478716295734,0.08609326555682288,0.8256880733944955
PPO,710,0,158816.43860498158,0.4,0.0648397842639594,0.04348394868661576,0.08965692182556655,0.8232323232323232
PPO,711,0,140132.63903338503,0.37,0.05139873281786941,0.06434001151480077,0.09831105348994632,0.8717948717948718
PPO,712,0,118285.48603895727,0.29,0.07468199118589751,0.035896197467330596,0.0885328999739292,0.8373205741626795
PPO,713,0,89962.65415136122,0.36,0.06980846774193551,0.058172156780073134,0.09401478907666982,0.8623853211009175
PPO,714,0,139494.46115765642,0.5,0.06618288005578797,0.060954595227505445,0.0951674631076997,0.8708333333333333
PPO,715,0,191298.99587665865,0.21,0.0672230848861284,0.0699286651010863,0.11869141989504862,0.8888888888888888
PPO,716,0,114358.99337988319,0.3,0.07208930121527785,0.04881686826780169,0.08670065354623416,0.8704663212435233
PPO,717,0,158068.74107467884,0.43,0.04839210626911313,0.061776534557227224,0.08726254170285354,0.8721461187214612
PPO,718,0,143183.71067957502,0.4,0.0563988095238095,0.06040670711955635,0.09106633049791826,0.8436018957345972
PPO,719,0,0.0,0.0,0.0,0.0,0.0,0.0
PPO,720,0,139284.27588117568,0.2,0.06019516283524903,0.06828673468552633,0.10883707299347667,0.9257142857142857
PPO,721,0,88593.8644199055,0.58,0.053263180272108857,0.040014552770323814,0.07585749022261913,0.7926829268292683
PPO,722,0,96126.6423090022,0.4,0.0626240079365079,0.037956281724615334,0.07746950456452852,0.8009478672985783
PPO,723,0,89146.415896871,0.48,0.06341725708502026,0.03840402645821098,0.07577813826619835,0.7580645161290323
PPO,724,0,119231.12474954422,0.27,0.08030913978494625,0.056661087678855214,0.08719652733174867,0.8716577540106952
PPO,725,0,54036.95009813284,0.74,0.04625582750582752,0.037741555037158495,0.07213373672584425,0.7386759581881533
PPO,726,0,211688.06081936668,0.37,0.0837943580542264,0.04883328822307309,0.1208852143734995,1.1095238095238096
PPO,727,0,110731.16420521891,0.41,0.04704301075268816,0.07177295236380693,0.0916352028552147,0.8899082568807339
PPO,728,0,133203.88629064622,0.23,0.07734630310457515,0.03688387980223597,0.08518864159134219,0.8146341463414634
PPO,729,0,103285.56720539347,0.41,0.0722739361702128,0.04307433909924873,0.08948900333374252,0.8177966101694916
PPO,730,0,160972.19516446104,0.35,0.06429281825795644,0.06648227437568821,0.0955347976030112,0.86
PPO,731,0,29442.66412403758,0.57,0.05067274305555552,0.03013694837292119,0.08197227443512896,0.7681660899653979
PPO,732,0,140235.14088378017,0.36,0.07405931122448975,0.07687694994363506,0.1038450775899116,0.9289340101522843
PPO,733,0,80766.37561353474,0.61,0.05410447761194028,0.04056406741467592,0.08130930219869618,0.7806691449814126
PPO,734,0,159577.6238891265,0.36,0.05487689393939395,0.04661922591265576,0.0950244656118998,0.8855421686746988
PPO,735,0,55982.29594235787,0.63,0.06036399812734082,0.03927882861695995,0.08269827769630232,0.7574626865671642
PPO,736,0,84733.43177213345,0.64,0.05975061957868649,0.039824195525929904,0.1426301763241794,1.3444444444444446
PPO,737,0,48213.3885627919,0.76,0.03765820534698521,0.04262752399809132,0.07398277775090621,0.7448979591836735
PPO,738,0,108652.74025947147,0.61,0.06021904550827425,0.04328500795149381,0.08162329993816864,0.8021201413427562
PPO,739,0,101778.81886897155,0.39,0.0735090837282779,0.04616896454490862,0.0848534047715472,0.8301886792452831
PPO,740,0,108164.22256943709,0.59,0.048500228102189756,0.0512866906574611,0.07959990749779886,0.8072727272727273
PPO,741,0,162106.47898790083,0.56,0.07823261019283756,0.05835943243477375,0.13276909236130527,1.3209876543209877
PPO,742,0,71445.31297354386,0.59,0.04970349563046196,0.04687315185961571,0.08025742131708882,0.7835820895522388
PPO,743,0,34614.935895293376,0.68,0.05595554193899782,0.031367909615579365,0.07258893146804006,0.7296416938110749
